ID,contestId,index,name,rating
124243,1553,B,Reverse String,1300
124240,1553,A,Digits Sum,800
124184,1552,I,Organizing a Music Festival,3400
124181,1552,H,Guess the Perimeter,3300
124178,1552,G,A Serious Referee,3000
124175,1552,F,Telepanting,2200
124172,1552,E,Colors and Intervals,2300
124169,1552,D,Array Differentiation,1800
124166,1552,C,Maximize the Intersections,1800
124163,1552,B,Running for Gold,1500
124160,1552,A,Subsequence Permutation,800
124095,1551,F,Equidistant Vertices,2200
124092,1551,E,Fixed Points,2000
124091,1551,D2,Domino (hard version),2100
124090,1551,D1,Domino (easy version),1700
124086,1551,C,Interesting Story,1500
124085,1551,B2,Wonderful Coloring - 2,1400
124084,1551,B1,Wonderful Coloring - 1,800
124080,1551,A,Polycarp and Coins,800
124015,1550,F,Jumping Around,2700
124012,1550,E,Stringforces,2500
124009,1550,D,Excellent Arrays,2300
124006,1550,C,Manhattan Subarrays,1700
124003,1550,B,Maximum Cost Deletion,1000
124000,1550,A,Find The Array,800
123923,1549,B,Gregor and the Pawn Game,800
123920,1549,A,Gregor and Cryptography,800
123852,1548,E,Gregor and the Two Painters,3400
123851,1548,D2,Gregor and the Odd Cows (Hard),3300
123850,1548,D1,Gregor and the Odd Cows (Easy),2300
123846,1548,C,The Three Little Pigs,2500
123843,1548,B,Integers Have Friends,1800
123840,1548,A,Web of Lies,1400
123778,1547,G,How Many Paths?,2100
123775,1547,F,Array Stabilization (GCD version),1900
123772,1547,E,Air Conditioners,1500
123769,1547,D,Co-growing Sequence,1300
123766,1547,C,Pair Programming,1100
123763,1547,B,Alphabetical Strings,800
123760,1547,A,Shortest Path with Obstacle,800
123683,1546,B,AquaMoon and Stolen String,1200
123680,1546,A,AquaMoon and Two Arrays,800
123615,1545,F,AquaMoon and Potatoes,3500
123614,1545,E2,AquaMoon and Time Stop (hard version),3500
123613,1545,E1,AquaMoon and Time Stop (easy version),3500
123609,1545,D,AquaMoon and Wrong Coordinate,3000
123606,1545,C,AquaMoon and Permutations,2800
123603,1545,B,AquaMoon and Chess,1900
123600,1545,A,AquaMoon and Strange Sort,1500
123452,1543,E,The Final Pursuit,2700
123451,1543,D2,RPD and Rap Sheet (Hard Version),2200
123450,1543,D1,RPD and Rap Sheet (Easy Version),1700
123446,1543,C,Need for Pink Slips,1900
123443,1543,B,Customising the Track,900
123440,1543,A,Exciting Bets,900
123374,1542,E2,Abnormal Permutation Pairs (hard version),2700
123373,1542,E1,Abnormal Permutation Pairs (easy version),2400
123369,1542,D,Priority Queue,2200
123366,1542,C,Strange Function,1600
123363,1542,B,Plus and Multiply,1500
123360,1542,A,Odd Set,800
123283,1541,B,Pleasant Pairs,1200
123280,1541,A,Pretty Permutations,800
123212,1540,E,Tasty Dishes,3500
123209,1540,D,Inverse Inversions,3200
123208,1540,C2,Converging Array (Hard Version),2900
123207,1540,C1,Converging Array (Easy Version),2700
123203,1540,B,Tree Array,2300
123200,1540,A,Great Graphs,1400
123135,1539,F,Strange Array,2600
123132,1539,E,Game with Cards,2500
123129,1539,D,PriceFixed,1600
123126,1539,C,Stable Groups,1200
123123,1539,B,Love Song,800
123120,1539,A,Contest Start,1000
123058,1538,G,Gift Set,2100
123055,1538,F,Interesting Function,1500
123052,1538,E,Funny Substrings,2100
123049,1538,D,Another Problem About Dividing Numbers,1700
123046,1538,C,Number of Pairs,1300
123043,1538,B,Friends and Candies,800
123040,1538,A,Stone Game,800
122975,1537,F,Figure Fixing,2200
122974,1537,E2,Erase and Extend (Hard Version),2200
122973,1537,E1,Erase and Extend (Easy Version),1600
122969,1537,D,Deleting Divisors,1700
122966,1537,C,Challenging Cliffs,1200
122963,1537,B,Bad Boy,900
122960,1537,A,Arithmetic Array,800
122895,1536,F,Omkar and Akmar,2600
122892,1536,E,Omkar and Forest,2300
122889,1536,D,Omkar and Medians,2000
122886,1536,C,Diluc and Kaeya,1500
122883,1536,B,Prinzessin der Verurteilung,1200
122880,1536,A,Omkar and Bad Story,800
122815,1535,F,String Distance,3000
122812,1535,E,Gold Transfer,2200
122809,1535,D,Playoff Tournament,1800
122806,1535,C,Unstable String,1400
122803,1535,B,Array Reodering,900
122800,1535,A,Fair Playoff,800
122741,1534,H,Lost Nodes,3500
122738,1534,G,A New Beginning,3300
122737,1534,F2,Falling Sand (Hard Version),3000
122736,1534,F1,Falling Sand (Easy Version),2500
122732,1534,E,Lost Array,2300
122729,1534,D,Lost Tree,1800
122726,1534,C,Little Alawn's Puzzle,1300
122723,1534,B,Histogram Ugliness,1100
122720,1534,A,Colour the Flag,800
122421,1530,H,Turing's Award,3400
122418,1530,G,What a Reversal,3300
122415,1530,F,Bingo,2600
122412,1530,E,Minimax,2100
122409,1530,D,Secret Santa,1600
122406,1530,C,Pursuit,1200
122403,1530,B,Putting Plates,800
122400,1530,A,Binary Decimal,800
122323,1529,B,Sifid and Strange Subsequences,1100
122320,1529,A,Eshag Loves Big Arrays,800
122255,1528,F,AmShZ Farm,3300
122252,1528,E,Mashtali and Hagh Trees,2900
122249,1528,D,"It's a bird! No, it's a plane! No, it's AaParsa!",2500
122246,1528,C,Trees of Tranquillity,2300
122243,1528,B,Kavi on Pairing Duty,1700
122240,1528,A,Parsa's Humongous Tree,1600
122172,1527,E,Partition Game,2500
122169,1527,D,MEX Tree,2400
122166,1527,C,Sequence Pair Weight,1600
122165,1527,B2,Palindrome Game (hard version),1900
122164,1527,B1,Palindrome Game (easy version),1200
122160,1527,A,And Then There Were K,800
122095,1526,F,Median Queries,3000
122092,1526,E,Oolimry and Suffix Array,2400
122089,1526,D,Kill Anton,2200
122088,1526,C2,Potions (Hard Version),1600
122087,1526,C1,Potions (Easy Version),1500
122083,1526,B,I Hate 1111,1400
122080,1526,A,Mean Inequality,800
122015,1525,F,Goblins And Gnomes,2800
122012,1525,E,Assimilation IV,2100
122009,1525,D,Armchairs,1800
122006,1525,C,Robot Collisions,2000
122003,1525,B,Permutation Sort,900
122000,1525,A,Potion-making,800
121861,1523,H,Hopping Around the Array ,3500
121858,1523,G,Try Booking,3200
121855,1523,F,Favorite Game,3300
121852,1523,E,Crypto Lights,2600
121849,1523,D,Love-Hate,2400
121846,1523,C,Compression and Expansion,1600
121843,1523,B,Lord of the Values,1100
121840,1523,A,Game of Life,800
121692,1521,E,Nastia and a Beautiful Matrix,2700
121689,1521,D,Nastia Plays with a Tree,2500
121686,1521,C,Nastia and a Hidden Permutation,2000
121683,1521,B,Nastia and a Good Array,1300
121680,1521,A,Nastia and Nearly Good Numbers,1000
121618,1520,G,To Go Or Not To Go?,2200
121617,1520,F2,Guess the K-th Zero (Hard version),2200
121616,1520,F1,Guess the K-th Zero (Easy version),1600
121612,1520,E,Arranging The Sheep,1400
121609,1520,D,Same Differences,1200
121606,1520,C,Not Adjacent Matrix,1000
121603,1520,B,Ordinary Numbers,800
121600,1520,A,Do Not Be Distracted!,800
121535,1519,F,Chests and Keys,3200
121532,1519,E,Off by One,2700
121529,1519,D,Maximum Sum of Products,1600
121526,1519,C,Berland Regional,1400
121523,1519,B,The Cake Is a Lie,800
121520,1519,A,Red and Blue Beans,800
121381,1517,H,Fly Around the World,3500
121378,1517,G,Starry Night Camping,3300
121375,1517,F,Reunion,3200
121372,1517,E,Group Photo,2500
121369,1517,D,Explorer Space,1800
121366,1517,C,Fillomino 2,1400
121363,1517,B,Morning Jogging,1200
121360,1517,A,Sum of 2050,800
121292,1516,E,Baby Ehab Plays with Permutations,2500
121289,1516,D,Cut,2100
121286,1516,C,Baby Ehab Partitions Again,1700
121283,1516,B,AGAGA XOOORRR,1500
121280,1516,A,Tit for Tat,800
121224,1515,I,Phoenix and Diamonds,3400
121221,1515,H,Phoenix and Bits,3500
121218,1515,G,Phoenix and Odometers,2700
121215,1515,F,Phoenix and Earthquake,2600
121212,1515,E,Phoenix and Computers,2200
121209,1515,D,Phoenix and Socks,1500
121206,1515,C,Phoenix and Towers,1400
121203,1515,B,Phoenix and Puzzle,1000
121200,1515,A,Phoenix and Gold,800
121132,1514,E,Baby Ehab's Hyper Apartment,2700
121129,1514,D,Cut and Stick,2000
121126,1514,C,Product 1 Modulo N,1600
121123,1514,B,"AND 0, Sum Big",1200
121120,1514,A,Perfectly Imperfect Array,800
121055,1513,F,Swapping Problem,2500
121052,1513,E,Cost Equilibrium,2300
121049,1513,D,GCD and MST,2000
121046,1513,C,Add One,1600
121043,1513,B,AND Sequences,1400
121040,1513,A,Array and Peaks,800
120978,1512,G,Short Task,1700
120975,1512,F,Education,1900
120972,1512,E,Permutation by Sum,1600
120969,1512,D,Corrupted Array,1200
120966,1512,C,A-B Palindrome,1200
120963,1512,B,Almost Rectangle,800
120960,1512,A,Spy Detected!,800
120898,1511,G,Chips on a Board,2700
120895,1511,F,Chainword,2700
120892,1511,E,Colorings and Dominoes,2100
120889,1511,D,Min Cost String,1600
120886,1511,C,Yet Another Card Deck,1100
120883,1511,B,GCD Length,1100
120880,1511,A,Review Site,800
120830,1510,K,King's Task,1200
120827,1510,J,Japanese Game,2700
120824,1510,I,Is It Rated?,2700
120821,1510,H,Hard Optimization,3200
120818,1510,G,Guide,2100
120815,1510,F,Fiber Shape,2800
120812,1510,E,Equilibrium Point /\textbackslash/\textbackslash,2700
120809,1510,D,Digits,2100
120806,1510,C,Cactus Not Enough,2900
120803,1510,B,Button Lock,2600
120800,1510,A,ASCII Automata Art,3100
120726,1509,C,The Sports Festival,1800
120723,1509,B,TMT Document,1100
120720,1509,A,Average Height,800
120655,1508,F,Optimal Encoding,3500
120652,1508,E,Tree Calendar,3100
120649,1508,D,Swap Pass,3000
120646,1508,C,Complete the MST,2500
120643,1508,B,Almost Sorted,1800
120640,1508,A,Binary Literature,1900
120498,1506,G,Maximize the Remaining String,2000
120495,1506,F,Triangular Paths,2000
120492,1506,E,Restoring the Permutation,1500
120489,1506,D,Epic Transformation,1400
120486,1506,C,Double-ended Strings,1000
120483,1506,B,Partial Replacement,1100
120480,1506,A,Strange Table,800
120424,1505,I,"Mysterious language again, seriously?",2200
120421,1505,H,L BREAK into program,2500
120418,1505,G,Encoded message,2600
120415,1505,F,Math,2200
120412,1505,E,Cakewalk,1800
120409,1505,D,Xenolith? Hippodrome?,1800
120406,1505,C,Fibonacci Words,1400
120403,1505,B,DMCA,1600
120400,1505,A,Is it rated - 2,900
120323,1504,B,Flip the Bits,1200
120320,1504,A, Déjà Vu,800
120255,1503,F,Balance the Cards,3500
120252,1503,E,2-Coloring,3100
120249,1503,D,Flip the Cards,2600
120246,1503,C,Travelling Salesman Problem,2200
120243,1503,B,3-Coloring,1700
120240,1503,A,Balance the Bits,1600
120083,1501,B,Napoleon Cake,900
120080,1501,A,Alexey and Train,800
120015,1500,F,Cupboards Jumps,3500
120012,1500,E,Subset Trick,3300
120009,1500,D,Tiles for Bathroom,2900
120006,1500,C,Matrix Sorting,2600
120003,1500,B,Two chandeliers,2200
120000,1500,A,Going Home,1800
119938,1499,G,Graph Coloring,3100
119935,1499,F,Diameter Cuts,2400
119932,1499,E,Chaotic Merge,2400
119929,1499,D,The Number of Pairs,2100
119926,1499,C,Minimum Grid Path,1500
119923,1499,B,Binary Removals,1000
119920,1499,A,Domino on Windowsill,800
119855,1498,F,Christmas Game,2500
119852,1498,E,Two Houses,2200
119849,1498,D,Bananas in a Microwave,2200
119846,1498,C,Planar Reflections,1600
119843,1498,B,Box Fitting,1300
119840,1498,A,GCD Sum,800
119774,1497,E2,Square-free division (hard version),2500
119773,1497,E1,Square-free division (easy version),1700
119769,1497,D,Genius,2500
119768,1497,C2,k-LCM (hard version),1600
119767,1497,C1,k-LCM (easy version),1200
119763,1497,B,M-arrays,1200
119760,1497,A,Meximization,800
119683,1496,B,Max and Mex,1100
119680,1496,A,Split it!,900
119615,1495,F,Squares,3300
119612,1495,E,Qingshan and Daniel,3200
119609,1495,D,BFS Trees,2600
119606,1495,C,Garden of the Sun,2300
119603,1495,B,Let's Go Hiking,1900
119600,1495,A,Diamond Miner,1200
119535,1494,F,Delete The Edges,2900
119532,1494,E,A-Z Graph,2400
119529,1494,D,Dogeforces,2300
119526,1494,C,1D Sokoban,1900
119523,1494,B,Berland Crossword,1400
119520,1494,A,ABC String,900
119455,1493,F,Enchanted Matrix,2600
119452,1493,E,Enormous XOR,2600
119449,1493,D,GCD of an Array,2100
119446,1493,C,K-beautiful Strings,2000
119443,1493,B,Planet Lapituletti,1300
119440,1493,A,Anti-knapsack,800
119372,1492,E,Almost Fault-Tolerant Database,2500
119369,1492,D,Genius's Gambit,1900
119366,1492,C,Maximum width,1500
119363,1492,B,Card Deck,1100
119360,1492,A,Three swimmers,800
119304,1491,I,Ruler Of The Zoo,3500
119301,1491,H,Yuezheng Ling and Dynamic Tree,3400
119298,1491,G,Switch and Flip,2800
119295,1491,F,Magnets,2700
119292,1491,E,Fib-tree,2400
119289,1491,D,Zookeeper and The Infinite Zoo,1800
119286,1491,C,Pekora and Trampoline,1700
119283,1491,B,Minimal Cost,1200
119280,1491,A,K-th Largest Value,800
119218,1490,G,Old Floppy Drive ,1900
119215,1490,F,Equalize the Array,1500
119212,1490,E,Accidental Victory,1400
119209,1490,D,Permutation Transformation,1200
119206,1490,C,Sum of Cubes,1100
119203,1490,B,Balanced Remainders,1000
119200,1490,A,Dense Array,800
119067,1488,J,Flower Shop,3100
119064,1488,I,Demonic Invasion,3100
119061,1488,H,Build From Suffixes,2800
119058,1488,G,Painting Numbers,2500
119055,1488,F,Dogecoin,2300
119052,1488,E,Palindromic Doubles,2200
119049,1488,D,Problemsolving Marathon,1900
119046,1488,C,Two Policemen,1900
119043,1488,B,RBS Deletion,1800
119040,1488,A,From Zero To Y,900
118978,1487,G,String Counting,2700
118975,1487,F,Ones,2900
118972,1487,E,Cheap Dinner,2000
118969,1487,D,Pythagorean Triples,1500
118966,1487,C,Minimum Ties,1500
118963,1487,B,Cat Cycle,1200
118960,1487,A,Arena,800
118895,1486,F,Pairs of Paths,2600
118892,1486,E,Paired Payment,2200
118889,1486,D,Max Median,2100
118888,1486,C2,Guessing the Greatest (hard version),1900
118887,1486,C1,Guessing the Greatest (easy version),1600
118883,1486,B,Eastern Exhibition,1500
118880,1486,A,Shifting Stacks,900
118815,1485,F,Copy or Prefix Sum,2400
118812,1485,E,Move and Swap,2500
118809,1485,D,Multiples and Power Differences,2200
118806,1485,C,Floor and Mod,1700
118803,1485,B,Replace and Keep Sorted,1200
118800,1485,A,Add and Divide,1000
118581,1482,H,Exam,3400
118578,1482,G,Vabank,3200
118575,1482,F,Useful Edges,2400
118572,1482,E,Skyline Photo,2100
118569,1482,D,Playlist,1900
118566,1482,C,Basic Diplomacy,1600
118563,1482,B,Restore Modulo,1500
118560,1482,A,Prison Break,800
118495,1481,F,AB Tree,3100
118492,1481,E,Sorting Books,2500
118489,1481,D,AB Graph,2000
118486,1481,C,Fence Painting,1600
118483,1481,B,New Colony,1100
118480,1481,A,Space Navigation ,800
118403,1480,B,The Great Hero,900
118400,1480,A,Yet Another String Game,800
118332,1479,E,School Clubs,3500
118329,1479,D,Odd Mineral Resource,2900
118326,1479,C,Continuous City,2500
118325,1479,B2,Painting the Array II,2100
118324,1479,B1,Painting the Array I,1900
118320,1479,A,Searching Local Minimum,1700
118246,1478,C,Nezzar and Symmetric Array,1700
118243,1478,B,Nezzar and Lucky Number,1100
118240,1478,A,Nezzar and Colorful Balls,800
118175,1477,F,Nezzar and Chocolate Bars,3500
118172,1477,E,Nezzar and Tournaments,3300
118169,1477,D,Nezzar and Hidden Permutations,2800
118166,1477,C,Nezzar and Nice Beatmap,2200
118163,1477,B,Nezzar and Binary String,1900
118160,1477,A,Nezzar and Board,1800
118098,1476,G,Minimum Difference,3100
118095,1476,F,Lanterns,3000
118092,1476,E,Pattern Matching,2300
118089,1476,D,Journey,1700
118086,1476,C,Longest Simple Cycle,1600
118083,1476,B,Inflation,1300
118080,1476,A,K-divisible Sum,1000
118018,1475,G,Strange Beauty,1900
118015,1475,F,Unusual Matrix,1900
118012,1475,E,Advertising Agency,1600
118009,1475,D,Cleaning the Phone,1800
118006,1475,C,Ball in Berland,1400
118003,1475,B,New Year's Number,900
118000,1475,A,Odd Divisor,900
117935,1474,F,1 2 3 4 ...,3000
117932,1474,E,What Is It?,2500
117929,1474,D,Cleaning,2200
117926,1474,C,Array Destruction,1700
117923,1474,B,Different Divisors,1000
117920,1474,A,Puzzle From the Future,800
117858,1473,G,Tiles,2800
117855,1473,F,Strange Set,2700
117852,1473,E,Minimum Path,2400
117849,1473,D,Program,1700
117846,1473,C,No More Inversions,1500
117843,1473,B,String LCM,1000
117840,1473,A,Replacing Elements,800
117778,1472,G,Moving to the Capital,2100
117775,1472,F,New Year's Puzzle,2100
117772,1472,E,Correct Placement,1700
117769,1472,D,Even-Odd Game,1200
117766,1472,C,Long Jumps,1100
117763,1472,B,Fair Division,800
117760,1472,A,Cards for Friends,800
117683,1471,B,Strange List,1100
117680,1471,A,Strange Partition,900
117615,1470,F,Strange Covering,3500
117612,1470,E,Strange Permutation,3200
117609,1470,D,Strange Housing,2200
117606,1470,C,Strange Shuffle,2500
117603,1470,B,Strange Definition,1900
117600,1470,A,Strange Birthday Party,1300
117535,1469,F,Power Sockets,2600
117532,1469,E,A Bit Similar,2400
117529,1469,D,Ceil Divisions,1700
117526,1469,C,Building a Fence,1600
117523,1469,B,Red and Blue,1000
117520,1469,A,Regular Bracket Sequence,1000
117479,1468,N,Waste Sorting,900
117476,1468,M,Similar Sets,2300
117473,1468,L,Prime Divisors Selection,2700
117470,1468,K,The Robot,1600
117467,1468,J,Road Reform,1800
117464,1468,I,Plane Tiling,2500
117461,1468,H,K and Medians,2200
117458,1468,G,Hobbits,2500
117455,1468,F,Full Turn,1700
117452,1468,E,Four Segments,800
117449,1468,D,Firecrackers,1700
117446,1468,C,Berpizza,1400
117443,1468,B,Bakery,2900
117440,1468,A,LaIS,2200
117372,1467,E,Distinctive Roots in a Tree,2500
117369,1467,D,Sum of Paths,2200
117366,1467,C,Three Bags,1900
117363,1467,B,Hills And Valleys,1700
117360,1467,A,Wizard of Orz,900
117304,1466,I,The Riddle of the Sphinx,3400
117301,1466,H,Finding satisfactory solutions,3300
117298,1466,G,Song of the Sirens,2600
117295,1466,F,Euclid's nightmare,2100
117292,1466,E,Apollo versus Pan,1800
117289,1466,D,13th Labour of Heracles,1500
117286,1466,C,Canine poetry,1300
117283,1466,B,Last minute enhancements,800
117280,1466,A,Bovine Dilemma,800
117135,1464,F,My Beautiful Madness,3500
117055,1463,F,Max Correct Set,3100
117052,1463,E,Plan of Lectures,2400
117049,1463,D,Pairs,1900
117046,1463,C,Busy Robot,1800
117043,1463,B,Find The Array,1400
117040,1463,A,Dungeon,1100
116975,1462,F,The Treasure of The Segments,1800
116974,1462,E2,Close Tuples (hard version),1700
116973,1462,E1,Close Tuples (easy version),1500
